     i	           x	          dx
  5034	  1.16850980	  0.04523846
  5035	  1.21126894	  0.06943804
  5036	  1.18183317	  0.21148510
  5037	  1.28180827	  0.05841850
  5038	  1.23805319	  0.09234019
  5039	  1.34029281	  0.04539932
  5040	  1.20273241	  0.08408333
  5041	  1.25691705	  0.05795822
  5042	  1.21529318	  0.08127081
  5043	  1.36752483	  0.06781866
  5044	  1.30629149	  0.09273225
  5045	  1.26765703	  0.07187351
  5046	  1.34663781	  0.04973762
  5047	  1.18735875	  0.07369331
  5048	  1.26478037	  0.08122907
  5049	  1.33153804	  0.08326293
  5050	  1.30213780	  0.05391383
  5051	  1.36614064	  0.04405695
  5052	  1.28734693	  0.06157652
  5053	  1.43208458	  0.10868068
  5054	  1.34882889	  0.06833118
  5055	  1.35527763	  0.04037768
  5056	  1.28176452	  0.10582548
  5057	  1.34709714	  0.08173488
  5058	  1.41289265	  0.06412324
  5059	  1.36845341	  0.07935495
  5060	  1.31272615	  0.04513891
  5061	  1.27257186	  0.06249385
  5062	  1.34067621	  0.05467643
  5063	  1.34493105	  0.09366086
  5064	  1.26604525	  0.06962392
  5065	  1.17491954	  0.16873490
  5066	  1.34462985	  0.07169830
  5067	  1.31361340	  0.09613363
  5068	  1.22651167	  0.05765047
  5069	  1.26259855	  0.07719636
  5070	  1.35401669	  0.11797210
  5071	  1.33920601	  0.07404862
  5072	  1.28122458	  0.07310015
  5073	  1.29092610	  0.04776771
  5074	  1.33952519	  0.06924336
  5075	  1.29631094	  0.06499388
  5076	  1.30892203	  0.08781730
  5077	  1.30346111	  0.10082170
  5078	  1.24708314	  0.08341089
  5079	  1.21224107	  0.06261340
  5080	  1.30501115	  0.06164652
  5081	  1.30532590	  0.08218442
  5082	  1.29801696	  0.05886871
  5083	  1.32913401	  0.06325628
  5084	  1.29692227	  0.08781412
  5085	  1.21171039	  0.08220065
  5086	  1.27797026	  0.10870201
  5087	  1.36129541	  0.04745665
  5088	  1.35331455	  0.09196700
  5089	  1.30391438	  0.08015072
  5090	  1.26254585	  0.06035054
  5091	  1.36051221	  0.07036865
  5092	  1.34739147	  0.07502258
  5093	  1.34016616	  0.05738035
  5094	  1.32982198	  0.09113355
  5095	  1.29563854	  0.07656674
  5096	  1.30159647	  0.10039111
  5097	  1.25373088	  0.08803278
  5098	  1.32841277	  0.10369372
  5099	  1.29719715	  0.05798061
  5100	  1.25650618	  0.05060327
  5101	  1.33275268	  0.05291735
  5102	  1.21970693	  0.07882191
  5103	  1.24028230	  0.08195394
  5104	  1.27992872	  0.06156039
  5105	  1.34741191	  0.06471842
  5106	  1.21703021	  0.09694091
  5107	  1.32828732	  0.05758741
  5108	  1.27452130	  0.05463191
  5109	  1.30252447	  0.04949052
  5110	  1.31807685	  0.06795142
  5111	  1.27274888	  0.05210913
  5112	  1.28404878	  0.06273168
  5113	  1.30845066	  0.04752338
  5114	  1.35402893	  0.05684353
  5115	  1.31253741	  0.07586163
  5116	  1.26512078	  0.06514739
  5117	  1.30067095	  0.05581706
  5118	  1.22143118	  0.10658232
  5119	  1.32465324	  0.03885553
  5120	  1.25419637	  0.05180358
  5121	  1.23056487	  0.05907078
  5122	  1.33195260	  0.05802013
  5123	  1.33083831	  0.09542454
  5124	  1.24360847	  0.09726191
  5125	  1.31241377	  0.06736293
  5126	  1.39249716	  0.08178490
  5127	  1.33955725	  0.05541996
  5128	  1.38791961	  0.06358832
  5129	  1.30118020	  0.06361648
  5130	  1.31203150	  0.07267583
  5131	  1.27507957	  0.07014429
  5132	  1.35371851	  0.08149789
  5133	  1.28911868	  0.05487456
  5134	  1.31687089	  0.04864176
  5135	  1.29456435	  0.06351787
  5136	  1.30608675	  0.04758995
  5137	  1.32282721	  0.06031030
  5138	  1.34893503	  0.07220109
  5139	  1.28286351	  0.05032750
  5140	  1.30683066	  0.06600288
  5141	  1.28223636	  0.11683027
  5142	  1.38455609	  0.06759447
  5143	  1.34089063	  0.09279358
  5144	  1.25239928	  0.06543817
  5145	  1.31144259	  0.07681316
  5146	  1.34446096	  0.07233147
  5147	  1.37157222	  0.08224066
  5148	  1.14892514	  0.09206399
  5149	  1.26644740	  0.06207645
  5150	  1.28617294	  0.07430830
  5151	  1.27368789	  0.07791918
  5152	  1.29594936	  0.06166194
  5153	  1.26857821	  0.05875526
  5154	  1.34449119	  0.06669996
  5155	  1.23519402	  0.07053550
  5156	  1.35730691	  0.06470469
  5157	  1.34378604	  0.08729909
  5158	  1.36326598	  0.05680702
  5159	  1.29903616	  0.09174628
  5160	  1.30813550	  0.03988004
  5161	  1.39227560	  0.05259292
  5162	  1.36384041	  0.07056751
  5163	  1.29414317	  0.06011527
  5164	  1.33699439	  0.07798484
  5165	  1.25394016	  0.06148122
  5166	  1.27780721	  0.11849866
  5167	  1.30140027	  0.07209806
  5168	  1.24317904	  0.04496559
  5169	  1.25842412	  0.06562639
  5170	  1.19605667	  0.08840781
  5171	  1.24207520	  0.05283936
  5172	  1.32088641	  0.03626741
  5173	  1.31677577	  0.05130631
  5174	  1.28007830	  0.06090846
  5175	  1.27328549	  0.07694677
  5176	  1.22051703	  0.08329918
  5177	  1.31690086	  0.08768677
  5178	  1.32780287	  0.06765948
  5179	  1.31134425	  0.05840843
  5180	  1.38365650	  0.05567796
  5181	  1.34728127	  0.07118800
  5182	  1.26256469	  0.07620417
  5183	  1.34396397	  0.09839468
  5184	  1.26977179	  0.05244204
  5185	  1.27431881	  0.07822557
  5186	  1.33875022	  0.11763110
  5187	  1.39308839	  0.06035880
  5188	  1.36872949	  0.08341231
  5189	  1.33742492	  0.05617921
  5190	  1.36597739	  0.06526030
  5191	  1.32279570	  0.05242222
  5192	  1.36568562	  0.06951642
  5193	  1.29726908	  0.09630046
  5194	  1.30575806	  0.05920545
  5195	  1.28072290	  0.05897777
  5196	  1.30950687	  0.05769731
  5197	  1.28125287	  0.07307458
  5198	  1.26530103	  0.05777738
  5199	  1.34625116	  0.08986474
  5200	  1.11861462	  0.07238988
  5201	  1.27070939	  0.09107831
  5202	  1.32174642	  0.05912066
  5203	  1.24794123	  0.05414355
  5204	  1.29858540	  0.05498892
  5205	  1.27124900	  0.06685616
  5206	  1.40882735	  0.13183777
  5207	  1.26855120	  0.08116482
  5208	  1.27242027	  0.06476182
  5209	  1.16736378	  0.06869728
  5210	  1.29892677	  0.09731109
  5211	  1.29966682	  0.07857115
  5212	  1.26142863	  0.08670824
  5213	  1.23906327	  0.05827109
  5214	  1.21923919	  0.08679922
  5215	  1.27221898	  0.08419087
  5216	  1.29673134	  0.06055080
  5217	  1.21470571	  0.05732517
  5218	  1.24306562	  0.09399244
  5219	  1.22929555	  0.07124731
  5220	  1.40802322	  0.07421457
  5221	  1.21282741	  0.08692706
  5222	  1.28756333	  0.06203307
  5223	  1.25086054	  0.06781959
  5224	  1.38824689	  0.05729897
  5225	  1.33632012	  0.07461560
  5226	  1.38230100	  0.05973774
  5227	  1.38004546	  0.05376692
  5228	  1.37652435	  0.08842876
  5229	  1.25827681	  0.07797474
  5230	  1.29458381	  0.06379419
  5231	  1.21095884	  0.05929149
  5232	  1.32756113	  0.07302283
  5233	  1.25235434	  0.06690515
  5234	  1.33207077	  0.09064708
  5235	  1.36117719	  0.05791776
  5236	  1.28087444	  0.10787118
  5237	  1.28587811	  0.06223474
  5238	  1.26920472	  0.05362577
  5239	  1.30729543	  0.05552437
  5240	  1.29281513	  0.08430820
  5241	  1.25591708	  0.04384615
  5242	  1.34236352	  0.06079570
  5243	  1.30431777	  0.08730503
  5244	  1.25505393	  0.09373049
  5245	  1.35876220	  0.09060853
  5246	  1.29747475	  0.04846003
  5247	  1.30239155	  0.08356176
  5248	  1.31871685	  0.05185865
  5249	  1.27800629	  0.05802953
  5250	  1.38656306	  0.05103499
  5251	  1.25369266	  0.06231632
  5252	  1.34892253	  0.05968406
  5253	  1.32537533	  0.07488964
  5254	  1.34132802	  0.07194760
  5255	  1.26617683	  0.07935677
  5256	  1.34509904	  0.04299101
  5257	  1.38015303	  0.08959222
  5258	  1.27837978	  0.06501838
  5259	  1.31678353	  0.05874618
  5260	  1.36978763	  0.05571455
  5261	  1.28340853	  0.10535846
  5262	  1.37192529	  0.06652571
  5263	  1.25613946	  0.08095545
  5264	  1.32545399	  0.07171348
  5265	  1.29552469	  0.07068261
  5266	  1.31657572	  0.06282347
  5267	  1.24783207	  0.05497700
  5268	  1.31751433	  0.07986964
  5269	  1.32340548	  0.08609988
  5270	  1.24541519	  0.07842860
  5271	  1.27081937	  0.07353062
  5272	  1.29786838	  0.08442818
  5273	  1.20168729	  0.12040680
  5274	  1.23835222	  0.04905948
  5275	  1.27467880	  0.07483725
  5276	  1.33066957	  0.06981771
  5277	  1.27993748	  0.04788779
  5278	  1.23584469	  0.05151008
  5279	  1.31265269	  0.05660525
  5280	  1.25194449	  0.05774707
  5281	  1.35282512	  0.08624833
  5282	  1.42735630	  0.12593699
  5283	  1.33881014	  0.08939064
  5284	  1.35714855	  0.07509517
  5285	  1.30479343	  0.08139195
  5286	  1.44490376	  0.05427948
  5287	  1.31330431	  0.09636171
  5288	  1.28805587	  0.08013699
  5289	  1.30495081	  0.04007126
  5290	  1.25140242	  0.07619606
  5291	  1.28336183	  0.06283723
  5292	  1.27277511	  0.05375586
  5293	  1.30855487	  0.08110342
  5294	  1.26388424	  0.06956883
  5295	  1.27661920	  0.15005536
  5296	  1.26175919	  0.06894400
  5297	  1.30369490	  0.08824493
  5298	  1.27795966	  0.05191432
  5299	  1.36206475	  0.07190761
  5300	  1.36646226	  0.07152050
  5301	  1.24999326	  0.07192260
  5302	  1.19013868	  0.09740746
  5303	  1.40383481	  0.06592447
  5304	  1.37205411	  0.06701523
  5305	  1.31290597	  0.06908422
  5306	  1.24536195	  0.04675931
  5307	  1.37351555	  0.09425722
  5308	  1.29658971	  0.07512900
  5309	  1.28926442	  0.05074504
  5310	  1.33612766	  0.06808869
  5311	  1.29373817	  0.06105481
  5312	  1.26729295	  0.06111925
  5313	  1.34063551	  0.05918650
  5314	  1.36186707	  0.08514058
  5315	  1.23586248	  0.07356618
  5316	  1.26305809	  0.05702048
  5317	  1.20349552	  0.06477707
  5318	  1.26139137	  0.06321735
  5319	  1.23277612	  0.04034686
  5320	  1.30271980	  0.07297399
  5321	  1.30938763	  0.05455863
  5322	  1.30450748	  0.05645499
  5323	  1.22746093	  0.11873977
  5324	  1.32142323	  0.06172636
  5325	  1.37780136	  0.06435604
  5326	  1.34690295	  0.04557404
  5327	  1.26350117	  0.10419345
  5328	  1.41219411	  0.06929973
  5329	  1.33438278	  0.10074904
  5330	  1.37317761	  0.07772784
  5331	  1.39713513	  0.07443214
  5332	  1.29511643	  0.08807849
  5333	  1.31933886	  0.15349003
  5334	  1.32345574	  0.05986595
  5335	  1.29310092	  0.08808292
  5336	  1.33613479	  0.07468818
  5337	  1.28828534	  0.10158467
  5338	  1.32013979	  0.05968428
  5339	  1.30503568	  0.07382804
  5340	  1.23144595	  0.09419261
  5341	  1.29778909	  0.08839621
  5342	  1.27362172	  0.05336492
  5343	  1.29241880	  0.09225402
  5344	  1.27989386	  0.04510471
  5345	  1.31226615	  0.05533334
  5346	  1.23986983	  0.07106852
  5347	  1.24506052	  0.05581916
  5348	  1.27088671	  0.08186289
  5349	  1.23142993	  0.05354811
  5350	  1.31820950	  0.07794858
  5351	  1.17686854	  0.09815037
  5352	  1.27698849	  0.06443366
  5353	  1.34298758	  0.05210056
  5354	  1.27809873	  0.06035233
  5355	  1.29131298	  0.07679386
  5356	  1.38012867	  0.06643799
  5357	  1.33940776	  0.04757473
  5358	  1.33233822	  0.05713992
  5359	  1.31688813	  0.07371544
  5360	  1.33223190	  0.04666810
  5361	  1.30175373	  0.04468841
  5362	  1.28972570	  0.09146715
  5363	  1.35155758	  0.09745665
  5364	  1.20106051	  0.06760262
  5365	  1.15412196	  0.08374126
  5366	  1.45401681	  0.21406758
  5367	  1.28138183	  0.05427371
  5368	  1.28792355	  0.10219813
  5369	  1.31387861	  0.06594553
  5370	  1.33690342	  0.08096183
  5371	  1.32369649	  0.06825822
  5372	  1.22662456	  0.09352500
  5373	  1.29467421	  0.04457312
  5374	  1.16039572	  0.08206407
  5375	  1.31454180	  0.07405146
  5376	  1.33657333	  0.08887459
  5377	  1.29119844	  0.07947111
  5378	  1.34631946	  0.09733431
  5379	  1.32960626	  0.07308425
  5380	  1.31770504	  0.06112923
  5381	  1.21682713	  0.09145330
  5382	  1.30197842	  0.07918775
  5383	  1.33413755	  0.05915159
  5384	  1.29793770	  0.06645916
  5385	  1.31613158	  0.06224307
  5386	  1.25895005	  0.07723360
  5387	  1.25530322	  0.08533964
  5388	  1.36719253	  0.07279528
  5389	  1.27599968	  0.08991869
  5390	  1.21419454	  0.05592456
  5391	  1.28520817	  0.07937050
  5392	  1.30782178	  0.05977455
  5393	  1.34727625	  0.08042351
  5394	  1.28163245	  0.05361792
  5395	  1.28020628	  0.08454504
  5396	  1.26211984	  0.07443949
  5397	  1.28457975	  0.08256456
  5398	  1.18792573	  0.06663543
  5399	  1.35152198	  0.08002641
  5400	  1.30561165	  0.06488992
  5401	  1.33422881	  0.04798172
  5402	  1.34718402	  0.05670872
  5403	  1.34444840	  0.08536804
  5404	  1.44278777	  0.11691275
  5405	  1.31074172	  0.04807830
  5406	  1.23794004	  0.06828608
  5407	  1.28486455	  0.05574080
  5408	  1.30307417	  0.03795437
  5409	  1.24777286	  0.09743237
  5410	  1.29047499	  0.04917469
  5411	  1.37654917	  0.05342984
  5412	  1.27225018	  0.09009865
  5413	  1.18597051	  0.09809484
  5414	  1.28948516	  0.07744387
  5415	  1.33433929	  0.09461055
  5416	  1.29707178	  0.08874433
  5417	  1.25384343	  0.12241860
  5418	  1.26951430	  0.04569424
  5419	  1.31929837	  0.08590321
  5420	  1.33771201	  0.08186467
  5421	  1.33775428	  0.04716900
  5422	  1.28077665	  0.05361936
  5423	  1.25102897	  0.07927453
  5424	  1.29710454	  0.12252955
  5425	  1.23569263	  0.09255927
  5426	  1.29490427	  0.05970524
  5427	  1.29654658	  0.07328031
  5428	  1.34295881	  0.08238112
  5429	  1.13570740	  0.10008377
  5430	  1.23275484	  0.07244919
  5431	  1.36612800	  0.07416351
  5432	  1.31288448	  0.07414545
  5433	  1.18078706	  0.09845973
  5434	  1.34419127	  0.09301577
  5435	  1.25439884	  0.06925323
  5436	  1.21768272	  0.08740071
  5437	  1.32224501	  0.13132392
  5438	  1.33276951	  0.09159676
  5439	  1.33408274	  0.05577804
  5440	  1.35083061	  0.07320921
  5441	  1.38977255	  0.12068770
  5442	  1.30717973	  0.13778540
  5443	  1.27440440	  0.08863108
  5444	  1.27328794	  0.06109589
  5445	  1.31697957	  0.06575007
  5446	  1.36837934	  0.04753708
  5447	  1.32632736	  0.05102755
  5448	  1.29318951	  0.06097894
  5449	  1.32178284	  0.05738608
  5450	  1.31231062	  0.06008510
  5451	  1.21887656	  0.08598890
  5452	  1.34123024	  0.08779476
  5453	  1.39837684	  0.06596134
  5454	  1.29142001	  0.05086938
  5455	  1.31574313	  0.14444575
  5456	  1.23524601	  0.08180243
  5457	  1.39521876	  0.07964538
  5458	  1.24067571	  0.07738423
  5459	  1.31194554	  0.08843867
  5460	  1.36882093	  0.05694048
  5461	  1.35503575	  0.11978979
  5462	  1.24953647	  0.08091535
  5463	  1.29558575	  0.05121184
  5464	  1.30898011	  0.10951746
  5465	  1.26826151	  0.05888597
  5466	  1.25563432	  0.04926242
  5467	  1.31034975	  0.11943609
  5468	  1.17902181	  0.04912985
  5469	  1.27856591	  0.08453985
  5470	  1.28947341	  0.08518067
  5471	  1.30067936	  0.06926598
  5472	  1.26220338	  0.05947717
  5473	  1.17868728	  0.07912151
  5474	  1.24370994	  0.12375602
  5475	  1.37541432	  0.09692009
  5476	  1.35679512	  0.07185104
  5477	  1.37416007	  0.11365757
  5478	  1.40474525	  0.04664818
  5479	  1.29849569	  0.07022585
  5480	  1.27476183	  0.06435049
  5481	  1.28272631	  0.07413424
  5482	  1.27960121	  0.06928415
  5483	  1.39125445	  0.07021920
  5484	  1.36552490	  0.08430954
  5485	  1.28039252	  0.05616327
  5486	  1.35046545	  0.11781116
  5487	  1.23621970	  0.05276740
  5488	  1.23322996	  0.05675663
  5489	  1.26840312	  0.04465841
  5490	  1.29960074	  0.03696837
  5491	  1.29299320	  0.05891171
  5492	  1.36188230	  0.07170231
  5493	  1.26496014	  0.10156349
  5494	  1.30615210	  0.06459697
  5495	  1.25259996	  0.05929554
  5496	  1.33865707	  0.11754480
  5497	  1.31117638	  0.07024180
  5498	  1.33400156	  0.07638121
  5499	  1.32753427	  0.11443153
  5500	  1.33519680	  0.06017630
  5501	  1.28658395	  0.09692753
  5502	  1.28542663	  0.07613771
  5503	  1.24722104	  0.11800652
  5504	  1.30162529	  0.07126611
  5505	  1.32022734	  0.06206271
  5506	  1.35482670	  0.08685061
  5507	  1.30786519	  0.08361702
  5508	  1.23022056	  0.06848976
  5509	  1.23462151	  0.05079662
  5510	  1.32562780	  0.07446032
  5511	  1.37806613	  0.05844221
  5512	  1.37022104	  0.05071038
  5513	  1.36549986	  0.08018900
  5514	  1.29414212	  0.07296399
  5515	  1.26784597	  0.07208798
  5516	  1.34695891	  0.07837911
  5517	  1.31030874	  0.06785242
  5518	  1.35577219	  0.07373568
  5519	  1.31204996	  0.07265146
  5520	  1.28443581	  0.05505810
  5521	  1.25838160	  0.10437267
  5522	  1.27929222	  0.09677298
  5523	  1.36433844	  0.05983527
  5524	  1.36245040	  0.06228528
  5525	  1.38265002	  0.09687358
  5526	  1.30472732	  0.10219326
  5527	  1.40763656	  0.06850725
  5528	  1.31786488	  0.06536980
  5529	  1.39587920	  0.14126646
  5530	  1.39181292	  0.10331154
  5531	  1.31640077	  0.10611104
  5532	  1.30407841	  0.07215578
  5533	  1.33046299	  0.04380165
  5534	  1.36844547	  0.06900105
  5535	  1.33757189	  0.06930159
  5536	  1.40187060	  0.07907157
  5537	  1.26673883	  0.06707296
  5538	  1.30537531	  0.06531349
  5539	  1.24102193	  0.10077751
  5540	  1.33466227	  0.07420088
  5541	  1.27323649	  0.07183885
  5542	  1.27002570	  0.05659510
  5543	  1.28729612	  0.05151174
  5544	  1.26227850	  0.06865851
  5545	  1.35005328	  0.04818828
  5546	  1.33584735	  0.05343278
  5547	  1.27349204	  0.09135561
  5548	  1.37520408	  0.08814527
  5549	  1.30970053	  0.06282651
  5550	  1.32239961	  0.07092625
  5551	  1.33868456	  0.06182918
  5552	  1.29286006	  0.06675804
  5553	  1.24423381	  0.09469441
  5554	  1.27511138	  0.06399956
  5555	  1.37986851	  0.04351674
  5556	  1.37186093	  0.10394810
  5557	  1.27691288	  0.07539622
  5558	  1.30896045	  0.09475471
  5559	  1.28879962	  0.06263296
  5560	  1.32663423	  0.06492900
  5561	  1.25141556	  0.06445902
  5562	  1.33433037	  0.09767796
  5563	  1.34805277	  0.06129520
  5564	  1.33927805	  0.07802703
  5565	  1.25873102	  0.05672566
  5566	  1.37372336	  0.13689647
  5567	  1.36308369	  0.06863890
  5568	  1.29025193	  0.05119315
  5569	  1.35518834	  0.05667420
  5570	  1.25848178	  0.05928356
  5571	  1.30738778	  0.05274478
  5572	  1.33891004	  0.07264319
  5573	  1.28411026	  0.04458043
  5574	  1.26672807	  0.06762053
  5575	  1.31234122	  0.08126189
  5576	  1.21680651	  0.06137448
  5577	  1.27969026	  0.06610532
  5578	  1.32179219	  0.06534025
  5579	  1.36011195	  0.08395539
  5580	  1.33807769	  0.05788154
  5581	  1.34122346	  0.06632484
  5582	  1.28418153	  0.06592322
  5583	  1.26343479	  0.06045254
  5584	  1.32179675	  0.06825312
  5585	  1.36119239	  0.08517124
  5586	  1.31243982	  0.04996927
  5587	  1.28686473	  0.06593661
  5588	  1.28843823	  0.06942374
  5589	  1.24262210	  0.05218298
  5590	  1.27589591	  0.06046802
  5591	  1.29613478	  0.06390546
  5592	  1.29297701	  0.06975451
  5593	  1.24200205	  0.10008163
  5594	  1.34402489	  0.07761902
  5595	  1.30525736	  0.07344124
  5596	  1.28959065	  0.07941986
  5597	  1.34867517	  0.10976295
  5598	  1.34341254	  0.07098619
  5599	  1.29624649	  0.07755968
  5600	  1.28968639	  0.09206724
  5601	  1.32648951	  0.06618272
  5602	  1.29916800	  0.07447089
  5603	  1.29872333	  0.08034257
  5604	  1.38719440	  0.07336849
  5605	  1.30780848	  0.09508229
  5606	  1.26578692	  0.07825666
  5607	  1.18976051	  0.06966750
  5608	  1.28019300	  0.08436931
  5609	  1.26638330	  0.09381466
  5610	  1.29585832	  0.10812644
  5611	  1.36220414	  0.07277682
  5612	  1.26185878	  0.06527210
  5613	  1.33091270	  0.09026084
  5614	  1.32318808	  0.05417828
  5615	  1.30374529	  0.06688523
  5616	  1.30810156	  0.04662476
  5617	  1.31687906	  0.05832376
  5618	  1.28362584	  0.07194350
  5619	  1.27224417	  0.08017971
  5620	  1.29631979	  0.05004275
